date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,new_exposed_over,new_exposed_under,new_exposed,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta_new,gamma_new,v_t = V/S,,,,,,,,,,,,date,line_state_number,line_Cases_new,Line_cases_new_Asymptomatic,line_cases_new_symptomatic,line_state,line_p_symp,
1/30/2021,W.P. Kuala Lumpur,480,328,6574,0,,,535.8333333,383.5,459.6666667,4698,-20.33333333,1735271,0.993513684,6531.358957,0.070378411,0.088530575,0,,,,,,,,,,,,30/01/2021,14,480,175,305,W.P. Kuala Lumpur,0.635416667,
1/31/2021,W.P. Kuala Lumpur,783,582,6772,0,,,503,324.1666667,413.5833333,4212,-369.4166667,1734488,0.993065384,6725.038782,0.061499026,0.108239811,0,,,,,,,,,,,,31/01/2021,14,783,576,207,W.P. Kuala Lumpur,0.264367816,
2/1/2021,W.P. Kuala Lumpur,702,733,6737,0,,,462.5,314.3333333,388.4166667,3714,-313.5833333,1733786,0.99266346,6687.573733,0.058080357,0.126465786,0,,,,,,,,,,,,01/02/2021,14,702,566,136,W.P. Kuala Lumpur,0.193732194,
2/2/2021,W.P. Kuala Lumpur,619,852,6502,0,,,454.8333333,316.5,385.6666667,3906,-233.3333333,1733167,0.992309058,6451.993492,0.059774807,0.134881575,0,,,,,,,,,,,,02/02/2021,14,619,557,62,W.P. Kuala Lumpur,0.100161551,
2/3/2021,W.P. Kuala Lumpur,651,877,6273,0,,,451.3333333,322,386.6666667,2886,-264.3333333,1732516,0.991936333,6222.41662,0.062140916,0.029491471,0,,,,,,,,,,,,03/02/2021,14,651,514,137,W.P. Kuala Lumpur,0.210445469,
2/4/2021,W.P. Kuala Lumpur,481,185,6568,0,,,469.5,322.3333333,395.9166667,2370,-85.08333333,1732035,0.991660941,6513.229062,0.060786541,0.035627284,0,,,,,,,,,,,,04/02/2021,14,481,300,181,W.P. Kuala Lumpur,0.376299376,
2/5/2021,W.P. Kuala Lumpur,395,234,6729,0,,,433.1666667,358.3333333,395.75,2412,0.75,1731640,0.991434788,6671.364686,0.059320697,0.026006836,0,,,,,,,,,,,,05/02/2021,14,395,235,160,W.P. Kuala Lumpur,0.405063291,
2/6/2021,W.P. Kuala Lumpur,402,175,6955,0,,,414.3333333,313.6666667,364,2232,-38,1731238,0.991204626,6893.828175,0.052800852,0.114737599,0,,,,,,,,,,,,06/02/2021,14,402,287,115,W.P. Kuala Lumpur,0.286069652,
2/7/2021,W.P. Kuala Lumpur,372,798,6528,0,,,397,276,336.5,1770,-35.5,1730866,0.990991641,6469.193432,0.052015758,0.034620098,0,,,,,,,,,,,,07/02/2021,14,372,244,128,W.P. Kuala Lumpur,0.344086022,
2/8/2021,W.P. Kuala Lumpur,295,226,6595,0,,,366.6666667,256.5,311.5833333,2532,16.58333333,1730571,0.990822741,6534.475979,0.047682987,0.084457923,0,,,,,,,,,,,,08/02/2021,14,295,162,133,W.P. Kuala Lumpur,0.450847458,
2/9/2021,W.P. Kuala Lumpur,422,557,6460,0,,,329.5,231.8333333,280.6666667,2448,-141.3333333,1730149,0.990581129,6399.154094,0.043859964,0.090712074,0,,,,,,,,,,,,09/02/2021,14,422,275,147,W.P. Kuala Lumpur,0.348341232,
2/10/2021,W.P. Kuala Lumpur,408,586,6282,0,,,305,182,243.5,2610,-164.5,1729741,0.990347532,6221.363198,0.039139332,0.097739573,0,,,,,,,,,,,,10/02/2021,14,408,263,145,W.P. Kuala Lumpur,0.355392157,
2/11/2021,W.P. Kuala Lumpur,435,614,6102,0,,,258.1666667,194.1666667,226.1666667,2244,-208.8333333,1729306,0.990098477,6041.580907,0.037435014,0.015896427,0,,,,,,,,,,,,11/02/2021,14,435,330,105,W.P. Kuala Lumpur,0.24137931,
2/12/2021,W.P. Kuala Lumpur,374,97,6378,0,,,253,202.1666667,227.5833333,3066,-146.4166667,1728932,0.989884347,6313.482363,0.036047196,0.082941361,0,,,,,,,,,,,,12/02/2021,14,374,260,114,W.P. Kuala Lumpur,0.304812834,
2/13/2021,W.P. Kuala Lumpur,511,529,6357,0,,,273.1666667,169.6666667,221.4166667,924,-289.5833333,1728421,0.989591778,6290.834935,0.035196706,0.10523832,0,,,,,,,,,,,,13/02/2021,14,511,436,75,W.P. Kuala Lumpur,0.146771037,
2/14/2021,W.P. Kuala Lumpur,154,669,5839,0,,,246,182.5,214.25,1092,60.25,1728267,0.989503607,5777.711561,0.037082156,0.104298681,0,,,,,,,,,,,,14/02/2021,14,154,84,70,W.P. Kuala Lumpur,0.454545455,
2/15/2021,W.P. Kuala Lumpur,182,609,5408,0,,,271.8333333,173,222.4166667,1908,40.41666667,1728085,0.989399405,5350.67198,0.041567988,0.165310651,0,,,,,,,,,,,,15/02/2021,14,182,124,58,W.P. Kuala Lumpur,0.318681319,
2/16/2021,W.P. Kuala Lumpur,318,894,4828,0,,,272.8333333,198.6666667,235.75,1356,-82.25,1727767,0.989217337,4775.941301,0.049361997,0.05074565,0,,,,,,,,,,,,16/02/2021,14,318,263,55,W.P. Kuala Lumpur,0.172955975,
2/17/2021,W.P. Kuala Lumpur,226,245,4809,0,,,255.3333333,196.6666667,226,1272,0,1727541,0.989087942,4756.523914,0.047513689,0.09794136,0,,,,,,,,,,,,17/02/2021,14,226,170,56,W.P. Kuala Lumpur,0.247787611,
2/18/2021,W.P. Kuala Lumpur,212,471,4550,0,,,236.5,196.5,216.5,1362,4.5,1727329,0.988966564,4499.797864,0.048113272,0.112307692,0,,,,,,,,,,,,18/02/2021,14,212,102,110,W.P. Kuala Lumpur,0.518867925,
2/19/2021,W.P. Kuala Lumpur,227,511,4266,0,,,272.1666667,165.5,218.8333333,1380,-8.166666667,1727102,0.988836597,4218.376922,0.051876193,0.20464135,0,,,,,,,,,,,,19/02/2021,14,227,149,78,W.P. Kuala Lumpur,0.343612335,
2/20/2021,W.P. Kuala Lumpur,230,873,3623,0,,,234.1666667,195.8333333,215,738,-15,1726872,0.988704912,3582.077898,0.060021029,0.126414574,0,,,,,,,,,,,,20/02/2021,14,230,166,64,W.P. Kuala Lumpur,0.27826087,
2/21/2021,W.P. Kuala Lumpur,123,458,3287,0,,,232.5,144.8333333,188.6666667,1818,65.66666667,1726749,0.98863449,3249.641568,0.058057685,0.189230301,0,,,,,,,,,,,,21/02/2021,14,123,71,52,W.P. Kuala Lumpur,0.422764228,
2/22/2021,W.P. Kuala Lumpur,303,622,2967,0,,,184.3333333,132.6666667,158.5,930,-144.5,1726446,0.98846101,2932.763817,0.054044584,0.1206606,0,,,,,,,,,,,,22/02/2021,14,303,227,76,W.P. Kuala Lumpur,0.250825083,
2/23/2021,W.P. Kuala Lumpur,155,358,2763,0,,,168,127.6666667,147.8333333,2286,-7.166666667,1726291,0.988372266,2730.872571,0.054134102,0.156351792,0,,,,,,,,,,,,23/02/2021,14,155,107,48,W.P. Kuala Lumpur,0.309677419,
2/24/2021,W.P. Kuala Lumpur,381,432,2711,0,,,165.6666667,128.1666667,146.9166667,1308,-234.0833333,1725910,0.988154128,2678.885841,0.054842451,0.137218738,0,,,,,,,,,,,,24/02/2021,14,381,288,93,W.P. Kuala Lumpur,0.244094488,
2/25/2021,W.P. Kuala Lumpur,218,372,2555,0,,,159.6666667,90,124.8333333,732,-93.16666667,1725692,0.988029314,2524.414898,0.049450403,0.12446184,0,,,,,,,,,,,,25/02/2021,14,218,141,77,W.P. Kuala Lumpur,0.353211009,
2/26/2021,W.P. Kuala Lumpur,122,318,2359,0,,,124.3333333,91,107.6666667,702,-14.33333333,1725570,0.987959464,2330.596376,0.046197045,0.145824502,0,,,,,,,,,,,,26/02/2021,14,122,68,54,W.P. Kuala Lumpur,0.442622951,
2/27/2021,W.P. Kuala Lumpur,117,344,2131,0,,,123.6666667,87.66666667,105.6666667,2022,-11.33333333,1725453,0.987892477,2105.198868,0.050193199,0.104645706,0,,,,,,,,,,,,27/02/2021,14,117,67,50,W.P. Kuala Lumpur,0.427350427,
2/28/2021,W.P. Kuala Lumpur,337,223,2245,0,,,119.3333333,84.16666667,101.75,450,-235.25,1725116,0.987699531,2217.385446,0.045887376,0.151893096,0,,,,,,,,,,,,28/02/2021,14,337,280,57,W.P. Kuala Lumpur,0.169139466,
3/1/2021,W.P. Kuala Lumpur,75,341,1979,0,,,121.1666667,84,102.5833333,870,27.58333333,1725041,0.98765659,1954.572392,0.052483773,0.139464376,0,,,,,,,,,,,,01/03/2021,14,75,52,23,W.P. Kuala Lumpur,0.306666667,
3/2/2021,W.P. Kuala Lumpur,145,276,1847,0,,,115.5,83.16666667,99.33333333,552,-45.66666667,1724896,0.987573572,1824.048387,0.05445762,0.0584732,0,,,,,,,,,,,,02/03/2021,14,145,101,44,W.P. Kuala Lumpur,0.303448276,
3/3/2021,W.P. Kuala Lumpur,92,108,1831,0,,,115.5,84,99.75,720,7.75,1724804,0.987520898,1808.150764,0.05516686,0.095030038,0,,,,,,,,,,,,03/03/2021,14,92,64,28,W.P. Kuala Lumpur,0.304347826,
3/4/2021,W.P. Kuala Lumpur,120,174,1777,3,,,128.3333333,81.16666667,104.75,648,-15.25,1724684,0.987452193,1754.702547,0.059696728,0.092853123,1.73945E-06,,,,,,,,,,,,04/03/2021,14,120,89,31,W.P. Kuala Lumpur,0.258333333,
3/5/2021,W.P. Kuala Lumpur,108,165,1718,0,,,116.6666667,95.66666667,106.1666667,486,-1.833333333,1724576,0.987390358,1696.336636,0.062585848,0.101862631,0,,,,,,,,,,,,05/03/2021,14,108,72,36,W.P. Kuala Lumpur,0.333333333,
3/6/2021,W.P. Kuala Lumpur,81,175,1624,0,,,115,85,100,750,19,1724495,0.987343983,1603.446628,0.062365656,0.208128079,0,,,,,,,,,,,,06/03/2021,14,81,63,18,W.P. Kuala Lumpur,0.222222222,
3/7/2021,W.P. Kuala Lumpur,125,338,1411,0,,,109.5,78,93.75,426,-31.25,1724370,0.987272415,1393.041378,0.067298791,0.10205528,0,,,,,,,,,,,,07/03/2021,14,125,88,37,W.P. Kuala Lumpur,0.296,
3/8/2021,W.P. Kuala Lumpur,71,144,1337,0,,,101.3333333,78,89.66666667,714,18.66666667,1724299,0.987231765,1319.928869,0.067932954,0.163051608,0,,,,,,,,,,,,08/03/2021,14,71,46,25,W.P. Kuala Lumpur,0.352112676,
3/9/2021,W.P. Kuala Lumpur,119,218,1237,2,,,100.1666667,69,84.58333333,618,-34.41666667,1724180,0.987163632,1221.121413,0.069266932,0.042845594,1.15997E-06,,,,,,,,,,,,09/03/2021,14,119,79,40,W.P. Kuala Lumpur,0.336134454,
3/10/2021,W.P. Kuala Lumpur,103,53,1286,0,,,111.3333333,55.83333333,83.58333333,516,-19.41666667,1724077,0.98710466,1269.416593,0.065843895,0.138413686,0,,,,,,,,,,,,10/03/2021,14,103,83,20,W.P. Kuala Lumpur,0.194174757,
3/11/2021,W.P. Kuala Lumpur,86,178,1193,1,,,98,75.83333333,86.91666667,648,0.916666667,1723991,0.987055422,1177.557118,0.073810998,0.134953898,5.80049E-07,,,,,,,,,,,,11/03/2021,14,86,43,43,W.P. Kuala Lumpur,0.5,
3/12/2021,W.P. Kuala Lumpur,108,161,1140,1,,,108,78.66666667,93.33333333,948,-14.66666667,1723883,0.986993588,1125.17269,0.08295023,0.114912281,5.80086E-07,,,,,,,,,,,,12/03/2021,14,108,44,64,W.P. Kuala Lumpur,0.592592593,
3/13/2021,W.P. Kuala Lumpur,158,131,1166,0,,,124.1666667,83.5,103.8333333,330,-54.16666667,1723725,0.986903126,1150.729045,0.090232652,0.132933105,0,,,,,,,,,,,,13/03/2021,14,158,131,27,W.P. Kuala Lumpur,0.170886076,
3/14/2021,W.P. Kuala Lumpur,55,155,1064,0,,,120.5,100.8333333,110.6666667,366,55.66666667,1723670,0.986871636,1050.031421,0.105393672,0.085526316,0,,,,,,,,,,,,14/03/2021,14,55,22,33,W.P. Kuala Lumpur,0.6,
3/15/2021,W.P. Kuala Lumpur,61,91,1034,0,,,120.3333333,98.33333333,109.3333333,516,48.33333333,1723609,0.986836711,1020.38916,0.107148662,0.110251451,0,,,,,,,,,,,,15/03/2021,14,61,39,22,W.P. Kuala Lumpur,0.360655738,
3/16/2021,W.P. Kuala Lumpur,86,114,1006,0,,,123.5,78,100.75,324,14.75,1723523,0.986787473,992.7081976,0.101490045,0.064612326,0,,,,,,,,,,,,16/03/2021,14,86,59,27,W.P. Kuala Lumpur,0.313953488,
3/17/2021,W.P. Kuala Lumpur,54,65,995,7,,,108.6666667,81.33333333,95,474,41,1723469,0.986756556,981.8227728,0.096758807,0.083417085,4.06158E-06,,,,,,,,,,,,17/03/2021,14,54,36,18,W.P. Kuala Lumpur,0.333333333,
3/18/2021,W.P. Kuala Lumpur,79,83,991,331,,,109.6666667,76.5,93.08333333,1050,14.08333333,1723390,0.986711325,977.8309229,0.09519369,0.110998991,0.000192063,,,,,,,,,,,,18/03/2021,14,79,44,35,W.P. Kuala Lumpur,0.443037975,
3/19/2021,W.P. Kuala Lumpur,175,110,1056,292,,,100.1666667,64.16666667,82.16666667,468,-92.83333333,1723215,0.98661113,1041.861353,0.07886526,0.068181818,0.000169451,,,,,,,,,,,,19/03/2021,14,175,143,32,W.P. Kuala Lumpur,0.182857143,
3/20/2021,W.P. Kuala Lumpur,78,72,1062,0,,,83.33333333,63.16666667,73.25,690,-4.75,1723137,0.986566472,1047.733593,0.06991281,0.069679849,0,,,,,,,,,,,,20/03/2021,14,78,45,33,W.P. Kuala Lumpur,0.423076923,
3/21/2021,W.P. Kuala Lumpur,115,74,1102,1,,,81.5,63.83333333,72.66666667,948,-42.33333333,1723022,0.98650063,1087.123694,0.066843053,0.108892922,5.80376E-07,,,,,,,,,,,,21/03/2021,14,115,84,31,W.P. Kuala Lumpur,0.269565217,
3/22/2021,W.P. Kuala Lumpur,158,120,1140,2184,,,79.66666667,56.33333333,68,384,-90,1722864,0.986410168,1124.507592,0.060470912,0.020175439,0.001267657,,,,,,,,,,,,22/03/2021,14,158,132,26,W.P. Kuala Lumpur,0.164556962,
3/23/2021,W.P. Kuala Lumpur,64,23,1181,2185,,,80.16666667,49,64.58333333,318,0.583333333,1722800,0.986373526,1164.907134,0.055440757,0.066892464,0.001268284,,,,,,,,,,,,23/03/2021,14,64,39,25,W.P. Kuala Lumpur,0.390625,
3/24/2021,W.P. Kuala Lumpur,53,79,1155,2891,,,80.5,51.83333333,66.16666667,588,13.16666667,1722747,0.986343181,1139.226374,0.05808035,0.068398268,0.001678134,,,,,,,,,,,,24/03/2021,14,53,26,27,W.P. Kuala Lumpur,0.509433962,
3/25/2021,W.P. Kuala Lumpur,98,79,1174,2899,,,77.66666667,56.83333333,67.25,516,-30.75,1722649,0.986287072,1157.901023,0.05807923,0.05451448,0.001682873,,,,,,,,,,,,25/03/2021,14,98,48,50,W.P. Kuala Lumpur,0.510204082,
3/26/2021,W.P. Kuala Lumpur,86,64,1196,259,,,80.16666667,58.5,69.33333333,504,-16.66666667,1722563,0.986237834,1179.540449,0.058779954,0.122909699,0.000150357,,,,,,,,,,,,26/03/2021,14,86,54,32,W.P. Kuala Lumpur,0.372093023,
3/27/2021,W.P. Kuala Lumpur,84,147,1132,0,,,85.33333333,61.83333333,73.58333333,348,-10.41666667,1722479,0.98618974,1116.366786,0.065913223,0.05565371,0,,,,,,,,,,,,27/03/2021,14,84,49,35,W.P. Kuala Lumpur,0.416666667,
3/28/2021,W.P. Kuala Lumpur,58,63,1127,0,,,91,69.5,80.25,342,22.25,1722421,0.986156533,1111.398412,0.07220633,0.063886424,0,,,,,,,,,,,,28/03/2021,14,58,42,16,W.P. Kuala Lumpur,0.275862069,
3/29/2021,W.P. Kuala Lumpur,57,72,1111,2119,,,98,67.16666667,82.58333333,318,25.58333333,1722364,0.986123898,1095.583651,0.075378392,0.072907291,0.001230286,,,,,,,,,,,,29/03/2021,14,57,27,30,W.P. Kuala Lumpur,0.526315789,
3/30/2021,W.P. Kuala Lumpur,53,81,1083,2486,,,101.1666667,66.5,83.83333333,252,30.83333333,1722311,0.986093553,1067.939318,0.078500091,0.061865189,0.001443409,,,,,,,,,,,,30/03/2021,14,53,30,23,W.P. Kuala Lumpur,0.433962264,
3/31/2021,W.P. Kuala Lumpur,42,67,1057,3732,,,109,75.33333333,92.16666667,606,50.16666667,1722269,0.986069506,1042.275468,0.088428318,0.126773888,0.002166909,,,,,,,,,,,,31/03/2021,14,42,21,21,W.P. Kuala Lumpur,0.5,
4/1/2021,W.P. Kuala Lumpur,101,134,1023,4684,,,115.5,85.66666667,100.5833333,528,-0.416666667,1722168,0.98601168,1008.689948,0.099716799,0.080156403,0.002719828,,,,,,,,,,,,01/04/2021,14,101,53,48,W.P. Kuala Lumpur,0.475247525,
4/2/2021,W.P. Kuala Lumpur,88,82,1029,2743,,,119.3333333,88.66666667,104,402,16,1722080,0.985961296,1014.554174,0.10250808,0.092322643,0.001592841,,,,,,,,,,,,02/04/2021,14,88,43,45,W.P. Kuala Lumpur,0.511363636,
4/3/2021,W.P. Kuala Lumpur,67,95,1001,2,,,124,90.16666667,107.0833333,438,40.08333333,1722013,0.985922936,986.9088589,0.108503772,0.175824176,1.16143E-06,,,,,,,,,,,,03/04/2021,14,67,45,22,W.P. Kuala Lumpur,0.328358209,
4/4/2021,W.P. Kuala Lumpur,73,176,898,0,,,131.6666667,95.5,113.5833333,528,40.58333333,1721940,0.985881141,885.3212642,0.128296177,0.085746102,0,,,,,,,,,,,,04/04/2021,14,73,37,36,W.P. Kuala Lumpur,0.493150685,
4/5/2021,W.P. Kuala Lumpur,88,77,909,1563,,,140,97.66666667,118.8333333,522,30.83333333,1721852,0.985830757,896.120158,0.132608705,0.053905391,0.000907744,,,,,,,,,,,,05/04/2021,14,88,39,49,W.P. Kuala Lumpur,0.556818182,
4/6/2021,W.P. Kuala Lumpur,87,49,946,1511,,,148.5,97.5,123,504,36,1721765,0.985780946,932.5487748,0.131896586,0.081395349,0.000877588,,,,,,,,,,,,06/04/2021,14,87,31,56,W.P. Kuala Lumpur,0.643678161,
4/7/2021,W.P. Kuala Lumpur,84,77,953,1079,,,166.8333333,108.3333333,137.5833333,720,53.58333333,1721681,0.985732852,939.4034083,0.146458201,0.041972718,0.000626713,,,,,,,,,,,,07/04/2021,14,84,33,51,W.P. Kuala Lumpur,0.607142857,
4/8/2021,W.P. Kuala Lumpur,120,40,1033,1869,,,191.1666667,133.1666667,162.1666667,810,42.16666667,1721561,0.985664147,1018.191064,0.159269387,0.076476283,0.001085643,,,,,,,,,,,,08/04/2021,14,120,43,77,W.P. Kuala Lumpur,0.641666667,
4/9/2021,W.P. Kuala Lumpur,135,79,1087,1599,,,204.5,155.8333333,180.1666667,636,45.16666667,1721426,0.985586854,1071.332911,0.16817057,0.089236431,0.000928881,,,,,,,,,,,,09/04/2021,14,135,68,67,W.P. Kuala Lumpur,0.496296296,
4/10/2021,W.P. Kuala Lumpur,106,97,1096,0,,,210.6666667,163,186.8333333,576,80.83333333,1721320,0.985526165,1080.136677,0.172971937,0.056569343,0,,,,,,,,,,,,10/04/2021,14,106,42,64,W.P. Kuala Lumpur,0.603773585,
4/11/2021,W.P. Kuala Lumpur,96,62,1129,6,,,245.8333333,166.1666667,206,696,110,1721224,0.985471201,1112.596986,0.185152398,0.028343667,3.48589E-06,,,,,,,,,,,,11/04/2021,14,96,44,52,W.P. Kuala Lumpur,0.541666667,
4/12/2021,W.P. Kuala Lumpur,116,32,1209,1085,,,272,195,233.5,798,117.5,1721108,0.985404786,1191.354387,0.195995417,0.038875103,0.000630408,,,,,,,,,,,,12/04/2021,14,116,51,65,W.P. Kuala Lumpur,0.560344828,
4/13/2021,W.P. Kuala Lumpur,133,47,1295,1111,,,298.8333333,202.6666667,250.75,804,117.75,1720975,0.985328638,1276.000587,0.196512449,0.033976834,0.000645564,,,,,,,,,,,,13/04/2021,14,133,51,82,W.P. Kuala Lumpur,0.616541353,
4/14/2021,W.P. Kuala Lumpur,134,44,1384,1300,,,308.3333333,216,262.1666667,1026,128.1666667,1720841,0.985251918,1363.588655,0.192262282,0.090317919,0.000755445,,,,,,,,,,,,14/04/2021,14,134,44,90,W.P. Kuala Lumpur,0.671641791,
4/15/2021,W.P. Kuala Lumpur,171,125,1429,1476,,,306.3333333,237,271.6666667,1470,100.6666667,1720670,0.985154014,1407.785085,0.192974531,0.055283415,0.000857805,,,,,,,,,,,,15/04/2021,14,171,69,102,W.P. Kuala Lumpur,0.596491228,
4/16/2021,W.P. Kuala Lumpur,245,79,1595,862,,,313.1666667,251.5,282.3333333,1512,37.33333333,1720425,0.985013741,1571.096917,0.179704594,0.046394984,0.000501039,,,,,,,,,,,,16/04/2021,14,245,104,141,W.P. Kuala Lumpur,0.575510204,
4/17/2021,W.P. Kuala Lumpur,252,74,1771,0,,,330,230.3333333,280.1666667,1056,28.16666667,1720173,0.984869461,1744.203815,0.160627253,0.046301525,0,,,,,,,,,,,,17/04/2021,14,252,89,163,W.P. Kuala Lumpur,0.646825397,
4/18/2021,W.P. Kuala Lumpur,176,82,1864,0,,,335.5,224.1666667,279.8333333,918,103.8333333,1719997,0.984768693,1835.608845,0.152447148,0.07832618,0,,,,,,,,,,,,18/04/2021,14,176,70,106,W.P. Kuala Lumpur,0.602272727,
4/19/2021,W.P. Kuala Lumpur,153,146,1871,2248,,,360.3333333,231.6666667,296,2064,143,1719844,0.984681095,1842.338328,0.160665387,0.053447354,0.001307095,,,,,,,,,,,,19/04/2021,14,153,65,88,W.P. Kuala Lumpur,0.575163399,
4/20/2021,W.P. Kuala Lumpur,344,100,2115,2168,,,364.8333333,254.6666667,309.75,1746,-34.25,1719500,0.984484141,2082.183957,0.148762072,0.067612293,0.001260832,,,,,,,,,,,,20/04/2021,14,344,126,218,W.P. Kuala Lumpur,0.63372093,
4/21/2021,W.P. Kuala Lumpur,291,143,2262,1310,,,357,274.5,315.75,1992,24.75,1719209,0.984317531,2226.526256,0.141812835,0.105216622,0.000761978,,,,,,,,,,,,21/04/2021,14,291,85,206,W.P. Kuala Lumpur,0.70790378,
4/22/2021,W.P. Kuala Lumpur,332,238,2355,325,,,369.5,280.8333333,325.1666667,1812,-6.833333333,1718877,0.984127448,2317.620139,0.140301968,0.064968153,0.000189077,,,,,,,,,,,,22/04/2021,14,332,116,216,W.P. Kuala Lumpur,0.65060241,
4/23/2021,W.P. Kuala Lumpur,302,153,2503,656,,,366.3333333,291,328.6666667,1440,26.66666667,1718575,0.98395454,2462.838214,0.133450368,0.067119457,0.000381712,,,,,,,,,,,,23/04/2021,14,302,115,187,W.P. Kuala Lumpur,0.619205298,
4/24/2021,W.P. Kuala Lumpur,240,168,2573,1,,,357.3333333,261.1666667,309.25,1302,69.25,1718335,0.98381713,2531.361477,0.122167459,0.065682083,5.81959E-07,,,,,,,,,,,,24/04/2021,14,240,92,148,W.P. Kuala Lumpur,0.616666667,
4/25/2021,W.P. Kuala Lumpur,217,169,2618,0,,,362.5,221.1666667,291.8333333,1524,74.83333333,1718118,0.983692889,2575.307984,0.11331978,0.058441558,0,,,,,,,,,,,,25/04/2021,14,217,85,132,W.P. Kuala Lumpur,0.608294931,
4/26/2021,W.P. Kuala Lumpur,254,153,2717,1326,,,341.3333333,229.3333333,285.3333333,2262,31.33333333,1717864,0.983547464,2672.298459,0.106774501,0.065513434,0.000771889,,,,,,,,,,,,26/04/2021,14,254,120,134,W.P. Kuala Lumpur,0.527559055,
4/27/2021,W.P. Kuala Lumpur,377,178,2915,1490,,,361,239,300,2640,-77,1717487,0.983331616,2866.41166,0.104660473,0.057632933,0.000867547,,,,,,,,,,,,27/04/2021,14,377,145,232,W.P. Kuala Lumpur,0.615384615,
4/28/2021,W.P. Kuala Lumpur,440,168,3186,2104,,,391.1666667,266,328.5833333,2154,-111.4166667,1717047,0.983079698,3132.091917,0.104908586,0.055869429,0.00122536,,,,,,,,,,,,28/04/2021,14,440,175,265,W.P. Kuala Lumpur,0.602272727,
4/29/2021,W.P. Kuala Lumpur,359,178,3364,0,,,431.5,305.6666667,368.5833333,1530,9.583333333,1716688,0.982874156,3306.388659,0.111476106,0.048156956,0,,,,,,,,,,,,29/04/2021,14,359,122,237,W.P. Kuala Lumpur,0.660167131,
4/30/2021,W.P. Kuala Lumpur,255,162,3452,2317,,,454.8333333,365.1666667,410,1890,155,1716433,0.982728158,3392.3776,0.120859187,0.092410197,0.001349892,,,,,,,,,,,,30/04/2021,14,255,91,164,W.P. Kuala Lumpur,0.643137255,
5/1/2021,W.P. Kuala Lumpur,315,319,3448,35,,,474.8333333,353.5,414.1666667,1188,99.16666667,1716118,0.982547807,3387.824839,0.1222515,0.052784223,2.03949E-05,,,,,,,,,,,,01/05/2021,14,315,119,196,W.P. Kuala Lumpur,0.622222222,
5/2/2021,W.P. Kuala Lumpur,198,182,3463,0,,,487.3333333,354.6666667,421,1200,223,1715920,0.982434444,3402.17048,0.123744534,0.058619694,0,,,,,,,,,,,,02/05/2021,14,198,89,109,W.P. Kuala Lumpur,0.550505051,
5/3/2021,W.P. Kuala Lumpur,200,203,3454,5147,,,525.1666667,355.6666667,440.4166667,2448,240.4166667,1715720,0.982319936,3392.933059,0.129804113,0.104516503,0.002999907,,,,,,,,,,,,03/05/2021,14,200,83,117,W.P. Kuala Lumpur,0.585,
5/4/2021,W.P. Kuala Lumpur,408,361,3500,5073,,,532.5,373,452.75,1878,44.75,1715312,0.982086339,3437.302187,0.131716671,0.033714286,0.002957479,,,,,,,,,,,,04/05/2021,14,408,150,258,W.P. Kuala Lumpur,0.632352941,
5/5/2021,W.P. Kuala Lumpur,313,118,3691,5140,,,510.8333333,367,438.9166667,2862,125.9166667,1714999,0.981907134,3624.219231,0.121106544,0.07992414,0.002997086,,,,,,,,,,,,05/05/2021,14,313,130,183,W.P. Kuala Lumpur,0.584664537,
5/6/2021,W.P. Kuala Lumpur,477,295,3866,5574,,,484.3333333,361.6666667,423,2616,-54,1714522,0.981634032,3794.997167,0.111462534,0.079668908,0.003251052,,,,,,,,,,,,06/05/2021,14,477,133,344,W.P. Kuala Lumpur,0.721174004,
5/7/2021,W.P. Kuala Lumpur,436,308,3994,4157,,,485,374.6666667,429.8333333,3342,-6.166666667,1714086,0.981384404,3919.64931,0.109661171,0.063345018,0.002425199,,,,,,,,,,,,07/05/2021,14,436,119,317,W.P. Kuala Lumpur,0.72706422,
5/8/2021,W.P. Kuala Lumpur,557,253,4295,3,,,481.1666667,351.1666667,416.1666667,2028,-140.8333333,1713529,0.981065499,4213.676317,0.098765694,0.057508731,1.75077E-06,,,,,,,,,,,,08/05/2021,14,557,175,382,W.P. Kuala Lumpur,0.685816876,
5/9/2021,W.P. Kuala Lumpur,338,247,4384,1,,,480.1666667,310.6666667,395.4166667,1920,57.41666667,1713191,0.98087198,4300.14276,0.091954311,0.064781022,5.83706E-07,,,,,,,,,,,,09/05/2021,14,338,142,196,W.P. Kuala Lumpur,0.579881657,
