date,state,cases_new,cases_recovered,cases_active,daily_full,FIXED,FIXED2,New_Infections,E= NewCt+1 / delta,dE = NewInf-NewC,S,S/N,S/N * I,beta=New_inf * N/IS,gamma=Rt+1/I_t,v_t = V/S,,,,,,,,,,,,date,line_state_number,line_Cases_new,Line_cases_new_Asymptomatic,line_cases_new_symptomatic,line_state,,
11/12/2021,W.P. Kuala Lumpur,349,328,4317,126,,,280.6,970,-68.4,1553746,0.88958319,3840.330632,0.073066625,0.044938615,8.10943E-05,,,,,,,,,,,,11/12/2021,14,349,75,274,W.P. Kuala Lumpur,,
12/12/2021,W.P. Kuala Lumpur,194,194,4315,391,,,270.8,1090,76.8,1553552,0.889472117,3838.072186,0.070556255,0.041483198,0.000251681,,,,,,,,,,,,12/12/2021,14,194,56,138,W.P. Kuala Lumpur,,
13/12/2021,W.P. Kuala Lumpur,218,179,4351,532,,,291.6,1585,73.6,1553334,0.889347303,3869.550117,0.075357597,0.085727419,0.000342489,,,,,,,,,,,,13/12/2021,14,218,34,184,W.P. Kuala Lumpur,,
14/12/2021,W.P. Kuala Lumpur,317,373,4294,444,,,295.2,1625,-21.8,1553017,0.889165808,3818.077979,0.077316388,0.078015836,0.000285895,,,,,,,,,,,,14/12/2021,14,317,67,250,W.P. Kuala Lumpur,,
15/12/2021,W.P. Kuala Lumpur,325,335,4284,458,,,268.6,1500,-56.4,1552692,0.888979732,3808.389172,0.070528506,0.089402428,0.000294972,,,,,,,,,,,,15/12/2021,14,325,69,256,W.P. Kuala Lumpur,,
16/12/2021,W.P. Kuala Lumpur,300,383,4199,487,,,240.8,1490,-59.2,1552392,0.88880797,3732.104665,0.064521234,0.087639914,0.000313709,,,,,,,,,,,,16/12/2021,14,300,67,233,W.P. Kuala Lumpur,,
17/12/2021,W.P. Kuala Lumpur,298,368,4129,550,,,232.4,1180,-65.6,1552094,0.888637353,3669.183629,0.06333834,0.053523856,0.00035436,,,,,,,,,,,,17/12/2021,14,298,83,215,W.P. Kuala Lumpur,,
18/12/2021,W.P. Kuala Lumpur,236,221,4143,525,,,228.6,920,-7.4,1551858,0.888502233,3681.064751,0.062101597,0.053101617,0.000338304,,,,,,,,,,,,18/12/2021,14,236,48,188,W.P. Kuala Lumpur,,
19/12/2021,W.P. Kuala Lumpur,184,220,4104,632,,,223.4,930,39.4,1551674,0.888396885,3645.980818,0.06127295,0.057504873,0.000407302,,,,,,,,,,,,19/12/2021,14,184,48,136,W.P. Kuala Lumpur,,
20/12/2021,W.P. Kuala Lumpur,186,236,4052,490,,,226.6,1290,40.6,1551488,0.888290393,3599.352671,0.062955765,0.088845015,0.000315826,,,,,,,,,,,,20/12/2021,14,186,40,146,W.P. Kuala Lumpur,,
21/12/2021,W.P. Kuala Lumpur,258,360,3948,455,,,221.2,1395,-36.8,1551230,0.888142677,3506.38729,0.063084874,0.081306991,0.000293316,,,,,,,,,,,,21/12/2021,14,258,42,216,W.P. Kuala Lumpur,,
22/12/2021,W.P. Kuala Lumpur,279,321,3906,411,,,196.6,1050,-82.4,1550951,0.887982938,3468.461357,0.056682194,0.081925243,0.000264999,,,,,,,,,,,,22/12/2021,14,279,55,224,W.P. Kuala Lumpur,,
23/12/2021,W.P. Kuala Lumpur,210,320,3792,597,,,167.8,1000,-42.2,1550741,0.887862705,3366.775376,0.049839975,0.09414557,0.000384977,,,,,,,,,,,,23/12/2021,14,210,40,170,W.P. Kuala Lumpur,,
24/12/2021,W.P. Kuala Lumpur,200,357,3630,409,,,166.8,795,-33.2,1550541,0.887748196,3222.525953,0.051760638,0.089807163,0.000263779,,,,,,,,,,,,24/12/2021,14,200,36,164,W.P. Kuala Lumpur,,
25/12/2021,W.P. Kuala Lumpur,159,326,3463,47,,,171.6,675,12.6,1550382,0.887657162,3073.956754,0.055823817,0.057175859,3.03151E-05,,,,,,,,,,,,25/12/2021,14,159,35,124,W.P. Kuala Lumpur,,
26/12/2021,W.P. Kuala Lumpur,135,198,3399,120,,,188,675,53,1550247,0.887579869,3016.883976,0.062315953,0.064136511,7.7407E-05,,,,,,,,,,,,26/12/2021,14,135,34,101,W.P. Kuala Lumpur,,
27/12/2021,W.P. Kuala Lumpur,135,218,3316,780,,,135,1025,0,1550112,0.887502576,2942.958543,0.045872206,0.089264174,0.000503189,,,,,,,,,,,,27/12/2021,14,135,43,92,W.P. Kuala Lumpur,,
28/12/2021,W.P. Kuala Lumpur,205,296,3224,420,,,205,1120,0,1549907,0.887385206,2860.929903,0.071655024,0.093672457,0.000270984,,,,,,,,,,,,28/12/2021,14,205,59,146,W.P. Kuala Lumpur,,
29/12/2021,W.P. Kuala Lumpur,224,302,3145,343,,,224,1205,0,1549683,0.887256956,2790.423128,0.080274564,0.090937997,0.000221336,,,,,,,,,,,,29/12/2021,14,224,49,175,W.P. Kuala Lumpur,,
30/12/2021,W.P. Kuala Lumpur,241,286,3099,392,,,241,1025,0,1549442,0.887118974,2749.1817,0.087662449,0.09261052,0.000252994,,,,,,,,,,,,30/12/2021,14,241,72,169,W.P. Kuala Lumpur,,
31/12/2021,W.P. Kuala Lumpur,205,287,3017,456,,,205,15,0,1549237,0.887001603,2676.083837,0.076604476,0.002320186,0.000294338,,,,,,,,,,,,31/12/2021,14,205,40,165,W.P. Kuala Lumpur,,
01/01/2021,W.P. Labuan,3,7,97,0,,,11.6,5,8.6,100097,0.99997003,96.99709291,0.119591213,0.175257732,0,,,,,,,,,,,,01/01/2021,15,3,2,1,W.P. Labuan,,
02/01/2021,W.P. Labuan,1,17,81,0,,,12.8,80,11.8,100096,0.99996004,80.99676324,0.158031006,0.111111111,0,,,,,,,,,,,,02/01/2021,15,1,1,0,W.P. Labuan,,
03/01/2021,W.P. Labuan,16,9,88,0,,,13.2,5,-2.8,100080,0.9998002,87.98241758,0.150029976,0.090909091,0,,,,,,,,,,,,03/01/2021,15,16,10,6,W.P. Labuan,,
04/01/2021,W.P. Labuan,1,8,81,0,,,11.2,185,10.2,100079,0.99979021,80.98300699,0.138300619,0.160493827,0,,,,,,,,,,,,04/01/2021,15,1,0,1,W.P. Labuan,,
05/01/2021,W.P. Labuan,37,13,105,0,,,11.8,45,-25.2,100042,0.999420579,104.9391608,0.112446106,0.228571429,0,,,,,,,,,,,,05/01/2021,15,37,20,17,W.P. Labuan,,
06/01/2021,W.P. Labuan,9,24,90,0,,,7.8,15,-1.2,100033,0.999330669,89.93976024,0.086724714,0.122222222,0,,,,,,,,,,,,06/01/2021,15,9,8,1,W.P. Labuan,,
07/01/2021,W.P. Labuan,3,11,82,0,,,7.6,30,4.6,100030,0.999300699,81.94265734,0.092747785,0.219512195,0,,,,,,,,,,,,07/01/2021,15,3,2,1,W.P. Labuan,,
08/01/2021,W.P. Labuan,6,18,70,0,,,10,20,4,100024,0.999240759,69.94685315,0.142965688,0.114285714,0,,,,,,,,,,,,08/01/2021,15,6,3,3,W.P. Labuan,,
09/01/2021,W.P. Labuan,4,8,66,0,,,8.8,85,4.8,100020,0.999200799,65.94725275,0.133439979,0.121212121,0,,,,,,,,,,,,09/01/2021,15,4,3,1,W.P. Labuan,,
10/01/2021,W.P. Labuan,17,8,75,0,,,14.8,40,-2.2,100003,0.999030969,74.92732268,0.197524741,0.16,0,,,,,,,,,,,,10/01/2021,15,17,12,5,W.P. Labuan,,
11/01/2021,W.P. Labuan,8,12,71,0,,,13.2,75,5.2,99995,0.998951049,70.92552448,0.186110714,0.352112676,0,,,,,,,,,,,,11/01/2021,15,8,5,3,W.P. Labuan,,
12/01/2021,W.P. Labuan,15,25,61,0,,,15,0,0,99980,0.998801199,60.92687313,0.24619678,0.049180328,0,,,,,,,,,,,,12/01/2021,15,15,9,6,W.P. Labuan,,
13/01/2021,W.P. Labuan,0,3,58,0,,,16.4,170,16.4,99980,0.998801199,57.93046953,0.283097999,0.120689655,0,,,,,,,,,,,,13/01/2021,15,0,0,0,W.P. Labuan,,
14/01/2021,W.P. Labuan,34,7,85,0,,,19.2,45,-14.8,99946,0.998461538,84.86923077,0.2262304,0.058823529,0,,,,,,,,,,,,14/01/2021,15,34,20,14,W.P. Labuan,,
15/01/2021,W.P. Labuan,9,5,89,0,,,12.6,85,3.6,99937,0.998371628,88.85507493,0.141803943,0.146067416,0,,,,,,,,,,,,15/01/2021,15,9,3,6,W.P. Labuan,,
16/01/2021,W.P. Labuan,17,13,93,0,,,11,110,-6,99920,0.998201798,92.83276723,0.118492644,0.075268817,0,,,,,,,,,,,,16/01/2021,15,17,7,10,W.P. Labuan,,
17/01/2021,W.P. Labuan,22,7,107,0,,,14,70,-8,99898,0.997982018,106.7840759,0.13110569,0.130841121,0,,,,,,,,,,,,17/01/2021,15,22,12,10,W.P. Labuan,,
18/01/2021,W.P. Labuan,14,14,107,0,,,15.4,5,1.4,99884,0.997842158,106.7691109,0.144236473,0.102803738,0,,,,,,,,,,,,18/01/2021,15,14,6,8,W.P. Labuan,,
19/01/2021,W.P. Labuan,1,11,97,0,,,13.2,5,12.2,99883,0.997832168,96.78972028,0.136378119,0.24742268,0,,,,,,,,,,,,19/01/2021,15,1,0,1,W.P. Labuan,,
20/01/2021,W.P. Labuan,1,24,74,0,,,22.8,160,21.8,99882,0.997822178,73.83884116,0.308780577,0.175675676,0,,,,,,,,,,,,20/01/2021,15,1,1,0,W.P. Labuan,,
21/01/2021,W.P. Labuan,32,13,93,0,,,22.6,145,-9.4,99850,0.997502498,92.76773227,0.243619192,0.096774194,0,,,,,,,,,,,,21/01/2021,15,32,13,19,W.P. Labuan,,
22/01/2021,W.P. Labuan,29,9,113,0,,,16.4,15,-12.6,99821,0.997212787,112.685045,0.14553839,0.194690265,0,,,,,,,,,,,,22/01/2021,15,29,19,10,W.P. Labuan,,
23/01/2021,W.P. Labuan,3,22,94,0,,,10.8,245,7.8,99818,0.997182817,93.73518482,0.115218208,0.234042553,0,,,,,,,,,,,,23/01/2021,15,3,3,0,W.P. Labuan,,
24/01/2021,W.P. Labuan,49,22,121,0,,,21.2,0,-27.8,99769,0.996693307,120.5998901,0.175787888,0.008264463,0,,,,,,,,,,,,24/01/2021,15,49,40,9,W.P. Labuan,,
25/01/2021,W.P. Labuan,0,1,120,0,,,12.4,5,12.4,99769,0.996693307,119.6031968,0.103676159,0.058333333,0,,,,,,,,,,,,25/01/2021,15,0,0,0,W.P. Labuan,,
26/01/2021,W.P. Labuan,1,7,114,0,,,18.2,5,17.2,99768,0.996683317,113.6218981,0.16018039,0,0,,,,,,,,,,,,26/01/2021,15,1,1,0,W.P. Labuan,,
27/01/2021,W.P. Labuan,1,0,115,0,,,22.8,275,21.8,99767,0.996673327,114.6174326,0.19892262,0.365217391,0,,,,,,,,,,,,27/01/2021,15,1,1,0,W.P. Labuan,,
28/01/2021,W.P. Labuan,55,42,127,0,,,24,25,-31,99712,0.996123876,126.5077323,0.189711724,0.047244094,0,,,,,,,,,,,,28/01/2021,15,55,34,21,W.P. Labuan,,
29/01/2021,W.P. Labuan,5,6,125,0,,,13.2,145,8.2,99707,0.996073926,124.5092408,0.106016228,0.144,0,,,,,,,,,,,,29/01/2021,15,5,2,3,W.P. Labuan,,
30/01/2021,W.P. Labuan,29,18,136,0,,,16.4,120,-12.6,99678,0.995784216,135.4266533,0.121098762,0.220588235,0,,,,,,,,,,,,30/01/2021,15,29,19,10,W.P. Labuan,,
31/01/2021,W.P. Labuan,24,30,130,0,,,10.8,35,-13.2,99654,0.995544456,129.4207792,0.083448733,0.038461538,0,,,,,,,,,,,,31/01/2021,15,24,13,11,W.P. Labuan,,
01/02/2021,W.P. Labuan,7,5,131,0,,,7.4,5,0.4,99647,0.995474525,130.4071628,0.056745349,0.083969466,0,,,,,,,,,,,,01/02/2021,15,7,5,2,W.P. Labuan,,
02/02/2021,W.P. Labuan,1,11,121,0,,,8,105,7,99646,0.995464535,120.4512088,0.066416934,0.165289256,0,,,,,,,,,,,,02/02/2021,15,1,1,0,W.P. Labuan,,
03/02/2021,W.P. Labuan,21,20,122,0,,,7.8,5,-13.2,99625,0.995254745,121.4210789,0.064239258,0.237704918,0,,,,,,,,,,,,03/02/2021,15,21,11,10,W.P. Labuan,,
04/02/2021,W.P. Labuan,1,29,94,0,,,3.6,35,2.6,99624,0.995244755,93.55300699,0.038480858,0.287234043,0,,,,,,,,,,,,04/02/2021,15,1,0,1,W.P. Labuan,,
05/02/2021,W.P. Labuan,7,27,74,0,,,5.4,50,-1.6,99617,0.995174825,73.64293706,0.073326788,0.189189189,0,,,,,,,,,,,,05/02/2021,15,7,5,2,W.P. Labuan,,
06/02/2021,W.P. Labuan,10,14,70,0,,,4.6,0,-5.4,99607,0.995074925,69.65524476,0.066039535,0.157142857,0,,,,,,,,,,,,06/02/2021,15,10,4,6,W.P. Labuan,,
07/02/2021,W.P. Labuan,0,11,59,0,,,5.4,0,5.4,99607,0.995074925,58.70942058,0.091978424,0.237288136,0,,,,,,,,,,,,07/02/2021,15,0,0,0,W.P. Labuan,,
08/02/2021,W.P. Labuan,0,14,45,0,,,5.6,50,5.6,99607,0.995074925,44.77837163,0.125060376,0.266666667,0,,,,,,,,,,,,08/02/2021,15,0,0,0,W.P. Labuan,,
09/02/2021,W.P. Labuan,10,12,43,0,,,6,15,-4,99597,0.994975025,42.78392607,0.140239584,0.186046512,0,,,,,,,,,,,,09/02/2021,15,10,6,4,W.P. Labuan,,
10/02/2021,W.P. Labuan,3,8,38,0,,,4.2,70,1.2,99594,0.994945055,37.80791209,0.111087859,0.026315789,0,,,,,,,,,,,,10/02/2021,15,3,3,0,W.P. Labuan,,
11/02/2021,W.P. Labuan,14,1,51,0,,,3.6,5,-10.4,99580,0.994805195,50.73506494,0.070956842,0.098039216,0,,,,,,,,,,,,11/02/2021,15,14,8,6,W.P. Labuan,,
12/02/2021,W.P. Labuan,1,5,47,0,,,1,10,0,99579,0.994795205,46.75537463,0.021387915,0.212765957,0,,,,,,,,,,,,12/02/2021,15,1,1,0,W.P. Labuan,,
13/02/2021,W.P. Labuan,2,10,39,0,,,1,5,-1,99577,0.994775225,38.79623377,0.025775698,0.153846154,0,,,,,,,,,,,,13/02/2021,15,2,1,1,W.P. Labuan,,
14/02/2021,W.P. Labuan,1,6,34,0,,,1.6,0,0.6,99576,0.994765235,33.82201798,0.047306462,0.117647059,0,,,,,,,,,,,,14/02/2021,15,1,0,1,W.P. Labuan,,
15/02/2021,W.P. Labuan,0,4,30,0,,,1.6,5,1.6,99576,0.994765235,29.84295704,0.05361399,0.166666667,0,,,,,,,,,,,,15/02/2021,15,0,0,0,W.P. Labuan,,
16/02/2021,W.P. Labuan,1,5,26,0,,,1.6,5,0.6,99575,0.994755245,25.86363636,0.061862917,0.269230769,0,,,,,,,,,,,,16/02/2021,15,1,1,0,W.P. Labuan,,
17/02/2021,W.P. Labuan,1,7,20,0,,,2,25,1,99574,0.994745255,19.89490509,0.10052825,0.3,0,,,,,,,,,,,,17/02/2021,15,1,0,1,W.P. Labuan,,
18/02/2021,W.P. Labuan,5,6,19,0,,,1.8,5,-3.2,99569,0.994695305,18.89921079,0.095242072,0.263157895,0,,,,,,,,,,,,18/02/2021,15,5,3,2,W.P. Labuan,,
19/02/2021,W.P. Labuan,1,5,15,0,,,2,0,1,99568,0.994685315,14.92027972,0.134045744,0.133333333,0,,,,,,,,,,,,19/02/2021,15,1,0,1,W.P. Labuan,,
20/02/2021,W.P. Labuan,0,2,13,0,,,2.8,15,2.8,99568,0.994685315,12.93090909,0.216535433,0.230769231,0,,,,,,,,,,,,20/02/2021,15,0,0,0,W.P. Labuan,,
21/02/2021,W.P. Labuan,3,3,13,0,,,3.6,0,0.6,99565,0.994655345,12.93051948,0.278411088,0,0,,,,,,,,,,,,21/02/2021,15,3,2,1,W.P. Labuan,,
22/02/2021,W.P. Labuan,0,0,13,0,,,3,30,3,99565,0.994655345,12.93051948,0.23200924,0.076923077,0,,,,,,,,,,,,22/02/2021,15,0,0,0,W.P. Labuan,,
23/02/2021,W.P. Labuan,6,1,18,0,,,3,25,-3,99559,0.994595405,17.90271728,0.167572327,0.055555556,0,,,,,,,,,,,,23/02/2021,15,6,5,1,W.P. Labuan,,
24/02/2021,W.P. Labuan,5,1,22,0,,,2.2,20,-2.8,99554,0.994545455,21.88,0.100548446,0.090909091,0,,,,,,,,,,,,24/02/2021,15,5,1,4,W.P. Labuan,,
25/02/2021,W.P. Labuan,4,2,24,0,,,1.2,0,-2.8,99550,0.994505495,23.86813187,0.050276243,0.208333333,0,,,,,,,,,,,,25/02/2021,15,4,1,3,W.P. Labuan,,
26/02/2021,W.P. Labuan,0,5,19,0,,,0.4,0,0.4,99550,0.994505495,18.8956044,0.021168944,0,0,,,,,,,,,,,,26/02/2021,15,0,0,0,W.P. Labuan,,
27/02/2021,W.P. Labuan,0,0,19,0,,,0.4,10,0.4,99550,0.994505495,18.8956044,0.021168944,0.157894737,0,,,,,,,,,,,,27/02/2021,15,0,0,0,W.P. Labuan,,
28/02/2021,W.P. Labuan,2,3,18,0,,,0.4,0,-1.6,99548,0.994485514,17.90073926,0.022345446,0.166666667,0,,,,,,,,,,,,28/02/2021,15,2,1,1,W.P. Labuan,,
01/03/2021,W.P. Labuan,0,3,15,0,,,0.4,0,0.4,99548,0.994485514,14.91728272,0.026814535,0,0,,,,,,,,,,,,01/03/2021,15,0,0,0,W.P. Labuan,,
02/03/2021,W.P. Labuan,0,0,15,0,,,0.6,0,0.6,99548,0.994485514,14.91728272,0.040221803,0.466666667,0,,,,,,,,,,,,02/03/2021,15,0,0,0,W.P. Labuan,,
03/03/2021,W.P. Labuan,0,7,8,2,,,2.2,0,2.2,99548,0.994485514,7.955884116,0.276524893,0.375,2.00908E-05,,,,,,,,,,,,03/03/2021,15,0,0,0,W.P. Labuan,,
04/03/2021,W.P. Labuan,0,3,5,0,,,2.2,10,2.2,99548,0.994485514,4.972427572,0.442439828,0.2,0,,,,,,,,,,,,04/03/2021,15,0,0,0,W.P. Labuan,,
05/03/2021,W.P. Labuan,2,1,6,0,,,2.2,5,0.2,99546,0.994465534,5.966793207,0.368707264,0.166666667,0,,,,,,,,,,,,05/03/2021,15,2,2,0,W.P. Labuan,,
06/03/2021,W.P. Labuan,1,1,6,0,,,1.8,40,0.8,99545,0.994455544,5.966733267,0.30167261,0.166666667,0,,,,,,,,,,,,06/03/2021,15,1,1,0,W.P. Labuan,,
07/03/2021,W.P. Labuan,8,1,13,0,,,1.8,0,-6.2,99537,0.994375624,12.92688312,0.139244703,0.153846154,0,,,,,,,,,,,,07/03/2021,15,8,3,5,W.P. Labuan,,
08/03/2021,W.P. Labuan,0,2,11,0,,,0.8,0,0.8,99537,0.994375624,10.93813187,0.073138632,0,0,,,,,,,,,,,,08/03/2021,15,0,0,0,W.P. Labuan,,
09/03/2021,W.P. Labuan,0,0,11,0,,,1,0,1,99537,0.994375624,10.93813187,0.09142329,0,0,,,,,,,,,,,,09/03/2021,15,0,0,0,W.P. Labuan,,
10/03/2021,W.P. Labuan,0,0,11,0,,,1.2,5,1.2,99537,0.994375624,10.93813187,0.109707948,0,0,,,,,,,,,,,,10/03/2021,15,0,0,0,W.P. Labuan,,
11/03/2021,W.P. Labuan,1,0,12,0,,,1.2,15,0.2,99536,0.994365634,11.93238761,0.100566629,0.25,0,,,,,,,,,,,,11/03/2021,15,1,1,0,W.P. Labuan,,
12/03/2021,W.P. Labuan,3,3,12,0,,,1.2,5,-1.8,99533,0.994335664,11.93202797,0.10056966,0.416666667,0,,,,,,,,,,,,12/03/2021,15,3,2,1,W.P. Labuan,,
13/03/2021,W.P. Labuan,1,5,8,0,,,0.8,5,-0.2,99532,0.994325674,7.954605395,0.100570671,0.125,0,,,,,,,,,,,,13/03/2021,15,1,1,0,W.P. Labuan,,
14/03/2021,W.P. Labuan,1,1,8,0,,,1,0,0,99531,0.994315684,7.954525475,0.125714601,0.125,0,,,,,,,,,,,,14/03/2021,15,1,1,0,W.P. Labuan,,
15/03/2021,W.P. Labuan,0,1,7,0,,,1.2,5,1.2,99531,0.994315684,6.96020979,0.172408596,0,0,,,,,,,,,,,,15/03/2021,15,0,0,0,W.P. Labuan,,
16/03/2021,W.P. Labuan,1,0,8,0,,,1.8,5,0.8,99530,0.994305694,7.954445554,0.226288556,0,0,,,,,,,,,,,,16/03/2021,15,1,1,0,W.P. Labuan,,
17/03/2021,W.P. Labuan,1,0,9,0,,,1.6,10,0.6,99529,0.994295704,8.948661339,0.178797693,0,0,,,,,,,,,,,,17/03/2021,15,1,0,1,W.P. Labuan,,
18/03/2021,W.P. Labuan,2,0,11,2,,,3,10,1,99527,0.994275724,10.93703297,0.274297427,0.363636364,2.0095E-05,,,,,,,,,,,,18/03/2021,15,2,0,2,W.P. Labuan,,
19/03/2021,W.P. Labuan,2,4,9,0,,,5.4,15,3.4,99525,0.994255744,8.948301698,0.603466466,0.111111111,0,,,,,,,,,,,,19/03/2021,15,2,2,0,W.P. Labuan,,
20/03/2021,W.P. Labuan,3,1,11,127,,,5.2,0,2.2,99522,0.994225774,10.93648352,0.47547276,0.090909091,0.0012761,,,,,,,,,,,,20/03/2021,15,3,3,0,W.P. Labuan,,
21/03/2021,W.P. Labuan,0,1,10,346,,,5.2,40,5.2,99522,0.994225774,9.942257742,0.523020036,0.1,0.003476618,,,,,,,,,,,,21/03/2021,15,0,0,0,W.P. Labuan,,
22/03/2021,W.P. Labuan,8,1,17,444,,,6.2,70,-1.8,99514,0.994145854,16.90047952,0.366853496,0,0.004461684,,,,,,,,,,,,22/03/2021,15,8,0,8,W.P. Labuan,,
23/03/2021,W.P. Labuan,14,0,31,371,,,5,5,-9,99500,0.994005994,30.81418581,0.162262928,0.064516129,0.003728643,,,,,,,,,,,,23/03/2021,15,14,8,6,W.P. Labuan,,
24/03/2021,W.P. Labuan,1,2,30,293,,,3.4,15,2.4,99499,0.993996004,29.81988012,0.114017896,0.1,0.002944753,,,,,,,,,,,,24/03/2021,15,1,1,0,W.P. Labuan,,
25/03/2021,W.P. Labuan,3,3,30,194,,,3.4,25,0.4,99496,0.993966034,29.81898102,0.114021334,0.033333333,0.001949827,,,,,,,,,,,,25/03/2021,15,3,2,1,W.P. Labuan,,
26/03/2021,W.P. Labuan,5,1,34,169,,,3,10,-2,99491,0.993916084,33.79314685,0.088775396,0.058823529,0.001698646,,,,,,,,,,,,26/03/2021,15,5,4,1,W.P. Labuan,,
27/03/2021,W.P. Labuan,2,2,34,84,,,3.6,30,1.6,99489,0.993896104,33.79246753,0.106532617,0.235294118,0.000844314,,,,,,,,,,,,27/03/2021,15,2,1,1,W.P. Labuan,,
28/03/2021,W.P. Labuan,6,8,32,83,,,4.6,5,-1.4,99483,0.993836164,31.80275724,0.144641547,0.1875,0.000834313,,,,,,,,,,,,28/03/2021,15,6,6,0,W.P. Labuan,,
29/03/2021,W.P. Labuan,1,6,27,32,,,4.2,5,3.2,99482,0.993826174,26.83330669,0.156521895,0.037037037,0.000321666,,,,,,,,,,,,29/03/2021,15,1,0,1,W.P. Labuan,,
30/03/2021,W.P. Labuan,1,1,27,24,,,6.4,40,5.4,99481,0.993816184,26.83303696,0.238511951,0.074074074,0.000241252,,,,,,,,,,,,30/03/2021,15,1,1,0,W.P. Labuan,,
31/03/2021,W.P. Labuan,8,2,33,132,,,10.6,35,2.6,99473,0.993736264,32.7932967,0.323236791,0.242424242,0.001326993,,,,,,,,,,,,31/03/2021,15,8,2,6,W.P. Labuan,,
01/04/2021,W.P. Labuan,7,8,32,0,,,12.4,20,5.4,99466,0.993666334,31.79732268,0.389969939,0.125,0,,,,,,,,,,,,01/04/2021,15,7,1,6,W.P. Labuan,,
02/04/2021,W.P. Labuan,4,4,32,36,,,12.6,60,8.6,99462,0.993626374,31.79604396,0.396275713,0,0.000361947,,,,,,,,,,,,02/04/2021,15,4,2,2,W.P. Labuan,,
03/04/2021,W.P. Labuan,12,0,44,1,,,12,110,0,99450,0.993506494,43.71428571,0.274509804,0.113636364,1.00553E-05,,,,,,,,,,,,03/04/2021,15,12,7,5,W.P. Labuan,,
04/04/2021,W.P. Labuan,22,5,61,1,,,10.2,85,-11.8,99428,0.993286713,60.59048951,0.168343251,0.081967213,1.00575E-05,,,,,,,,,,,,04/04/2021,15,22,8,14,W.P. Labuan,,
05/04/2021,W.P. Labuan,17,5,73,0,,,6.4,40,-10.6,99411,0.993116883,72.49753247,0.088278867,0.01369863,0,,,,,,,,,,,,05/04/2021,15,17,9,8,W.P. Labuan,,
06/04/2021,W.P. Labuan,8,1,80,0,,,3.4,5,-4.6,99403,0.993036963,79.44295704,0.042798004,0.025,0,,,,,,,,,,,,06/04/2021,15,8,4,4,W.P. Labuan,,
07/04/2021,W.P. Labuan,1,2,79,0,,,2.6,15,1.6,99402,0.993026973,78.44913087,0.033142496,0.025316456,0,,,,,,,,,,,,07/04/2021,15,1,0,1,W.P. Labuan,,
08/04/2021,W.P. Labuan,3,2,80,0,,,2.4,15,-0.6,99399,0.992997003,79.43976024,0.030211572,0.1375,0,,,,,,,,,,,,08/04/2021,15,3,1,2,W.P. Labuan,,
09/04/2021,W.P. Labuan,3,11,72,0,,,2.4,10,-0.6,99396,0.992967033,71.49362637,0.033569426,0.319444444,0,,,,,,,,,,,,09/04/2021,15,3,2,1,W.P. Labuan,,
10/04/2021,W.P. Labuan,2,23,51,0,,,2,20,0,99394,0.992947053,50.6402997,0.039494237,0.274509804,0,,,,,,,,,,,,10/04/2021,15,2,2,0,W.P. Labuan,,
11/04/2021,W.P. Labuan,4,14,41,0,,,2.2,0,-1.8,99390,0.992907093,40.70919081,0.05404185,0.170731707,0,,,,,,,,,,,,11/04/2021,15,4,2,2,W.P. Labuan,,
12/04/2021,W.P. Labuan,0,7,34,0,,,1.6,15,1.6,99390,0.992907093,33.75884116,0.047394992,0,0,,,,,,,,,,,,12/04/2021,15,0,0,0,W.P. Labuan,,
13/04/2021,W.P. Labuan,3,0,37,0,,,2,5,-1,99387,0.992877123,36.73645355,0.054441837,0.405405405,0,,,,,,,,,,,,13/04/2021,15,3,0,3,W.P. Labuan,,
14/04/2021,W.P. Labuan,1,15,23,0,,,2.6,15,1.6,99386,0.992867133,22.83594406,0.113855595,0.304347826,0,,,,,,,,,,,,14/04/2021,15,1,0,1,W.P. Labuan,,
15/04/2021,W.P. Labuan,3,7,19,0,,,3.6,5,0.6,99383,0.992837163,18.86390609,0.190840645,0.052631579,0,,,,,,,,,,,,15/04/2021,15,3,0,3,W.P. Labuan,,
16/04/2021,W.P. Labuan,1,1,19,0,,,3.2,10,2.2,99382,0.992827173,18.86371628,0.169637836,0,0,,,,,,,,,,,,16/04/2021,15,1,1,0,W.P. Labuan,,
17/04/2021,W.P. Labuan,2,0,21,0,,,3.4,30,1.4,99380,0.992807193,20.84895105,0.163077749,0.19047619,0,,,,,,,,,,,,17/04/2021,15,2,1,1,W.P. Labuan,,
18/04/2021,W.P. Labuan,6,4,23,0,,,3.6,30,-2.4,99374,0.992747253,22.83318681,0.157665245,0.086956522,0,,,,,,,,,,,,18/04/2021,15,6,4,2,W.P. Labuan,,
19/04/2021,W.P. Labuan,6,2,27,0,,,3,5,-3,99368,0.992687313,26.80255744,0.111929617,0.037037037,0,,,,,,,,,,,,19/04/2021,15,6,2,4,W.P. Labuan,,
20/04/2021,W.P. Labuan,1,1,27,0,,,1.8,10,0.8,99367,0.992677323,26.80228771,0.067158446,0.111111111,0,,,,,,,,,,,,20/04/2021,15,1,0,1,W.P. Labuan,,
21/04/2021,W.P. Labuan,2,3,26,0,,,2.2,15,0.2,99365,0.992657343,25.80909091,0.085241282,0.115384615,0,,,,,,,,,,,,21/04/2021,15,2,2,0,W.P. Labuan,,
